X,year,month,measure,day,value
43,2015,1,Events,X9,Snow
44,2015,1,WindDirDegrees,X9,240
45,2015,2,Max.TemperatureF,X9,25
46,2015,2,Mean.TemperatureF,X9,20
47,2015,2,Min.TemperatureF,X9,14
48,2015,2,Max.Dew.PointF,X9,21
49,2015,2,MeanDew.PointF,X9,14
50,2015,2,Min.DewpointF,X9,10
51,2015,2,Max.Humidity,X9,92
52,2015,2,Mean.Humidity,X9,86
53,2015,2,Min.Humidity,X9,80
54,2015,2,Max.Sea.Level.PressureIn,X9,30.16
55,2015,2,Mean.Sea.Level.PressureIn,X9,30.12
56,2015,2,Min.Sea.Level.PressureIn,X9,30.08
57,2015,2,Max.VisibilityMiles,X9,4
58,2015,2,Mean.VisibilityMiles,X9,1
59,2015,2,Min.VisibilityMiles,X9,0
60,2015,2,Max.Wind.SpeedMPH,X9,26
61,2015,2,Mean.Wind.SpeedMPH,X9,15
62,2015,2,Max.Gust.SpeedMPH,X9,32
63,2015,2,PrecipitationIn,X9,0.88
64,2015,2,CloudCover,X9,8
65,2015,2,Events,X9,Fog-Snow
66,2015,2,WindDirDegrees,X9,351
67,2015,3,Max.TemperatureF,X9,48
68,2015,3,Mean.TemperatureF,X9,37
69,2015,3,Min.TemperatureF,X9,26
70,2015,3,Max.Dew.PointF,X9,22
71,2015,3,MeanDew.PointF,X9,19
72,2015,3,Min.DewpointF,X9,16
73,2015,3,Max.Humidity,X9,81
74,2015,3,Mean.Humidity,X9,56
75,2015,3,Min.Humidity,X9,31
76,2015,3,Max.Sea.Level.PressureIn,X9,30.24
77,2015,3,Mean.Sea.Level.PressureIn,X9,30.11
78,2015,3,Min.Sea.Level.PressureIn,X9,30.05
79,2015,3,Max.VisibilityMiles,X9,10
80,2015,3,Mean.VisibilityMiles,X9,10
81,2015,3,Min.VisibilityMiles,X9,10
82,2015,3,Max.Wind.SpeedMPH,X9,25
83,2015,3,Mean.Wind.SpeedMPH,X9,10
84,2015,3,Max.Gust.SpeedMPH,X9,37
85,2015,3,PrecipitationIn,X9,0
86,2015,3,CloudCover,X9,3
87,2015,3,Events,X9,
88,2015,3,WindDirDegrees,X9,242
89,2015,4,Max.TemperatureF,X9,37
90,2015,4,Mean.TemperatureF,X9,35
91,2015,4,Min.TemperatureF,X9,33
92,2015,4,Max.Dew.PointF,X9,36
93,2015,4,MeanDew.PointF,X9,34
94,2015,4,Min.DewpointF,X9,32
95,2015,4,Max.Humidity,X9,100
96,2015,4,Mean.Humidity,X9,95
97,2015,4,Min.Humidity,X9,89
98,2015,4,Max.Sea.Level.PressureIn,X9,30.42
99,2015,4,Mean.Sea.Level.PressureIn,X9,30.37
100,2015,4,Min.Sea.Level.PressureIn,X9,30.3
101,2015,4,Max.VisibilityMiles,X9,6
102,2015,4,Mean.VisibilityMiles,X9,2
103,2015,4,Min.VisibilityMiles,X9,1
104,2015,4,Max.Wind.SpeedMPH,X9,25
105,2015,4,Mean.Wind.SpeedMPH,X9,17
106,2015,4,Max.Gust.SpeedMPH,X9,30
107,2015,4,PrecipitationIn,X9,0.09
108,2015,4,CloudCover,X9,8
109,2015,4,Events,X9,Rain
110,2015,4,WindDirDegrees,X9,58
111,2015,5,Max.TemperatureF,X9,71
112,2015,5,Mean.TemperatureF,X9,59
113,2015,5,Min.TemperatureF,X9,46
114,2015,5,Max.Dew.PointF,X9,60
115,2015,5,MeanDew.PointF,X9,50
116,2015,5,Min.DewpointF,X9,43
117,2015,5,Max.Humidity,X9,97
118,2015,5,Mean.Humidity,X9,82
119,2015,5,Min.Humidity,X9,66
120,2015,5,Max.Sea.Level.PressureIn,X9,30.37
121,2015,5,Mean.Sea.Level.PressureIn,X9,30.3
122,2015,5,Min.Sea.Level.PressureIn,X9,30.21
123,2015,5,Max.VisibilityMiles,X9,10
124,2015,5,Mean.VisibilityMiles,X9,9
125,2015,5,Min.VisibilityMiles,X9,3
126,2015,5,Max.Wind.SpeedMPH,X9,18
127,2015,5,Mean.Wind.SpeedMPH,X9,8
128,2015,5,Max.Gust.SpeedMPH,X9,23
129,2015,5,PrecipitationIn,X9,0
130,2015,5,CloudCover,X9,7
131,2015,5,Events,X9,
132,2015,5,WindDirDegrees,X9,117
133,2015,6,Max.TemperatureF,X9,78
134,2015,6,Mean.TemperatureF,X9,71
135,2015,6,Min.TemperatureF,X9,64
136,2015,6,Max.Dew.PointF,X9,65
137,2015,6,MeanDew.PointF,X9,63
138,2015,6,Min.DewpointF,X9,59
139,2015,6,Max.Humidity,X9,93
140,2015,6,Mean.Humidity,X9,81
141,2015,6,Min.Humidity,X9,69
142,2015,6,Max.Sea.Level.PressureIn,X9,29.79
143,2015,6,Mean.Sea.Level.PressureIn,X9,29.7
144,2015,6,Min.Sea.Level.PressureIn,X9,29.63
145,2015,6,Max.VisibilityMiles,X9,10
146,2015,6,Mean.VisibilityMiles,X9,10
147,2015,6,Min.VisibilityMiles,X9,9
148,2015,6,Max.Wind.SpeedMPH,X9,23
149,2015,6,Mean.Wind.SpeedMPH,X9,13
150,2015,6,Max.Gust.SpeedMPH,X9,26
151,2015,6,PrecipitationIn,X9,T
152,2015,6,CloudCover,X9,6
153,2015,6,Events,X9,Rain
154,2015,6,WindDirDegrees,X9,199
155,2015,7,Max.TemperatureF,X9,69
156,2015,7,Mean.TemperatureF,X9,66
157,2015,7,Min.TemperatureF,X9,63
158,2015,7,Max.Dew.PointF,X9,60
159,2015,7,MeanDew.PointF,X9,57
160,2015,7,Min.DewpointF,X9,55
161,2015,7,Max.Humidity,X9,93
162,2015,7,Mean.Humidity,X9,77
163,2015,7,Min.Humidity,X9,61
164,2015,7,Max.Sea.Level.PressureIn,X9,30.03
165,2015,7,Mean.Sea.Level.PressureIn,X9,29.98
166,2015,7,Min.Sea.Level.PressureIn,X9,29.87
167,2015,7,Max.VisibilityMiles,X9,10
168,2015,7,Mean.VisibilityMiles,X9,10
169,2015,7,Min.VisibilityMiles,X9,5
170,2015,7,Max.Wind.SpeedMPH,X9,15
171,2015,7,Mean.Wind.SpeedMPH,X9,8
172,2015,7,Max.Gust.SpeedMPH,X9,18
173,2015,7,PrecipitationIn,X9,0.15
174,2015,7,CloudCover,X9,6
175,2015,7,Events,X9,Rain
176,2015,7,WindDirDegrees,X9,67
177,2015,8,Max.TemperatureF,X9,73
178,2015,8,Mean.TemperatureF,X9,68
179,2015,8,Min.TemperatureF,X9,62
180,2015,8,Max.Dew.PointF,X9,61
181,2015,8,MeanDew.PointF,X9,59
182,2015,8,Min.DewpointF,X9,57
183,2015,8,Max.Humidity,X9,93
184,2015,8,Mean.Humidity,X9,80
185,2015,8,Min.Humidity,X9,66
186,2015,8,Max.Sea.Level.PressureIn,X9,30.05
187,2015,8,Mean.Sea.Level.PressureIn,X9,30.03
188,2015,8,Min.Sea.Level.PressureIn,X9,30
189,2015,8,Max.VisibilityMiles,X9,10
190,2015,8,Mean.VisibilityMiles,X9,10
191,2015,8,Min.VisibilityMiles,X9,10
192,2015,8,Max.Wind.SpeedMPH,X9,20
193,2015,8,Mean.Wind.SpeedMPH,X9,9
194,2015,8,Max.Gust.SpeedMPH,X9,26
195,2015,8,PrecipitationIn,X9,0
196,2015,8,CloudCover,X9,5
197,2015,8,Events,X9,
198,2015,8,WindDirDegrees,X9,36
199,2015,9,Max.TemperatureF,X9,93
200,2015,9,Mean.TemperatureF,X9,83
201,2015,9,Min.TemperatureF,X9,72
202,2015,9,Max.Dew.PointF,X9,71
203,2015,9,MeanDew.PointF,X9,68
204,2015,9,Min.DewpointF,X9,62
205,2015,9,Max.Humidity,X9,84
206,2015,9,Mean.Humidity,X9,60
207,2015,9,Min.Humidity,X9,36
208,2015,9,Max.Sea.Level.PressureIn,X9,29.94
209,2015,9,Mean.Sea.Level.PressureIn,X9,29.85
210,2015,9,Min.Sea.Level.PressureIn,X9,29.78
211,2015,9,Max.VisibilityMiles,X9,10
212,2015,9,Mean.VisibilityMiles,X9,10
213,2015,9,Min.VisibilityMiles,X9,10
214,2015,9,Max.Wind.SpeedMPH,X9,22
215,2015,9,Mean.Wind.SpeedMPH,X9,13
216,2015,9,Max.Gust.SpeedMPH,X9,28
217,2015,9,PrecipitationIn,X9,0
218,2015,9,CloudCover,X9,3
219,2015,9,Events,X9,
220,2015,9,WindDirDegrees,X9,214
221,2015,10,Max.TemperatureF,X9,72
222,2015,10,Mean.TemperatureF,X9,62
223,2015,10,Min.TemperatureF,X9,52
224,2015,10,Max.Dew.PointF,X9,63
225,2015,10,MeanDew.PointF,X9,57
226,2015,10,Min.DewpointF,X9,49
227,2015,10,Max.Humidity,X9,93
228,2015,10,Mean.Humidity,X9,75
229,2015,10,Min.Humidity,X9,57
230,2015,10,Max.Sea.Level.PressureIn,X9,30.12
231,2015,10,Mean.Sea.Level.PressureIn,X9,29.85
232,2015,10,Min.Sea.Level.PressureIn,X9,29.72
233,2015,10,Max.VisibilityMiles,X9,10
234,2015,10,Mean.VisibilityMiles,X9,8
235,2015,10,Min.VisibilityMiles,X9,2
236,2015,10,Max.Wind.SpeedMPH,X9,31
237,2015,10,Mean.Wind.SpeedMPH,X9,15
238,2015,10,Max.Gust.SpeedMPH,X9,40
239,2015,10,PrecipitationIn,X9,0.34
240,2015,10,CloudCover,X9,7
241,2015,10,Events,X9,Rain
242,2015,10,WindDirDegrees,X9,210
243,2015,11,Max.TemperatureF,X9,60
244,2015,11,Mean.TemperatureF,X9,51
245,2015,11,Min.TemperatureF,X9,41
246,2015,11,Max.Dew.PointF,X9,36
247,2015,11,MeanDew.PointF,X9,32
248,2015,11,Min.DewpointF,X9,30
249,2015,11,Max.Humidity,X9,70
250,2015,11,Mean.Humidity,X9,52
251,2015,11,Min.Humidity,X9,33
252,2015,11,Max.Sea.Level.PressureIn,X9,30.43
253,2015,11,Mean.Sea.Level.PressureIn,X9,30.37
254,2015,11,Min.Sea.Level.PressureIn,X9,30.32
255,2015,11,Max.VisibilityMiles,X9,10
256,2015,11,Mean.VisibilityMiles,X9,10
257,2015,11,Min.VisibilityMiles,X9,10
258,2015,11,Max.Wind.SpeedMPH,X9,16
259,2015,11,Mean.Wind.SpeedMPH,X9,9
260,2015,11,Max.Gust.SpeedMPH,X9,20
261,2015,11,PrecipitationIn,X9,0
262,2015,11,CloudCover,X9,2
263,2015,11,Events,X9,
264,2015,11,WindDirDegrees,X9,237
1,2014,12,Max.TemperatureF,X10,48
2,2014,12,Mean.TemperatureF,X10,43
3,2014,12,Min.TemperatureF,X10,38
4,2014,12,Max.Dew.PointF,X10,45
5,2014,12,MeanDew.PointF,X10,39
6,2014,12,Min.DewpointF,X10,37
7,2014,12,Max.Humidity,X10,100
8,2014,12,Mean.Humidity,X10,95
9,2014,12,Min.Humidity,X10,89
10,2014,12,Max.Sea.Level.PressureIn,X10,29.58
11,2014,12,Mean.Sea.Level.PressureIn,X10,29.5
12,2014,12,Min.Sea.Level.PressureIn,X10,29.43
13,2014,12,Max.VisibilityMiles,X10,10
14,2014,12,Mean.VisibilityMiles,X10,3
15,2014,12,Min.VisibilityMiles,X10,1
16,2014,12,Max.Wind.SpeedMPH,X10,23
17,2014,12,Mean.Wind.SpeedMPH,X10,13
18,2014,12,Max.Gust.SpeedMPH,X10,29
19,2014,12,PrecipitationIn,X10,0.28
20,2014,12,CloudCover,X10,8
21,2014,12,Events,X10,Rain
22,2014,12,WindDirDegrees,X10,357
23,2015,1,Max.TemperatureF,X10,24
24,2015,1,Mean.TemperatureF,X10,21
25,2015,1,Min.TemperatureF,X10,17
26,2015,1,Max.Dew.PointF,X10,8
27,2015,1,MeanDew.PointF,X10,3
28,2015,1,Min.DewpointF,X10,-2
29,2015,1,Max.Humidity,X10,62
30,2015,1,Mean.Humidity,X10,49
31,2015,1,Min.Humidity,X10,35
32,2015,1,Max.Sea.Level.PressureIn,X10,30.5
33,2015,1,Mean.Sea.Level.PressureIn,X10,30.34
34,2015,1,Min.Sea.Level.PressureIn,X10,30.15
35,2015,1,Max.VisibilityMiles,X10,10
36,2015,1,Mean.VisibilityMiles,X10,10
37,2015,1,Min.VisibilityMiles,X10,10
38,2015,1,Max.Wind.SpeedMPH,X10,20
39,2015,1,Mean.Wind.SpeedMPH,X10,12
40,2015,1,Max.Gust.SpeedMPH,X10,23
41,2015,1,PrecipitationIn,X10,0
42,2015,1,CloudCover,X10,1
43,2015,1,Events,X10,
44,2015,1,WindDirDegrees,X10,263
45,2015,2,Max.TemperatureF,X10,30
46,2015,2,Mean.TemperatureF,X10,22
47,2015,2,Min.TemperatureF,X10,14
48,2015,2,Max.Dew.PointF,X10,21
49,2015,2,MeanDew.PointF,X10,15
50,2015,2,Min.DewpointF,X10,10
51,2015,2,Max.Humidity,X10,88
52,2015,2,Mean.Humidity,X10,76
53,2015,2,Min.Humidity,X10,63
54,2015,2,Max.Sea.Level.PressureIn,X10,30.13
55,2015,2,Mean.Sea.Level.PressureIn,X10,30.1
56,2015,2,Min.Sea.Level.PressureIn,X10,30.06
57,2015,2,Max.VisibilityMiles,X10,10
58,2015,2,Mean.VisibilityMiles,X10,8
59,2015,2,Min.VisibilityMiles,X10,1
60,2015,2,Max.Wind.SpeedMPH,X10,21
61,2015,2,Mean.Wind.SpeedMPH,X10,11
62,2015,2,Max.Gust.SpeedMPH,X10,24
63,2015,2,PrecipitationIn,X10,0.05
64,2015,2,CloudCover,X10,7
65,2015,2,Events,X10,Snow
66,2015,2,WindDirDegrees,X10,359
67,2015,3,Max.TemperatureF,X10,48
68,2015,3,Mean.TemperatureF,X10,40
69,2015,3,Min.TemperatureF,X10,31
70,2015,3,Max.Dew.PointF,X10,39
71,2015,3,MeanDew.PointF,X10,28
72,2015,3,Min.DewpointF,X10,19
73,2015,3,Max.Humidity,X10,100
74,2015,3,Mean.Humidity,X10,69
75,2015,3,Min.Humidity,X10,37
76,2015,3,Max.Sea.Level.PressureIn,X10,30.34
77,2015,3,Mean.Sea.Level.PressureIn,X10,30.19
78,2015,3,Min.Sea.Level.PressureIn,X10,30
79,2015,3,Max.VisibilityMiles,X10,10
80,2015,3,Mean.VisibilityMiles,X10,8
81,2015,3,Min.VisibilityMiles,X10,1
82,2015,3,Max.Wind.SpeedMPH,X10,17
83,2015,3,Mean.Wind.SpeedMPH,X10,7
84,2015,3,Max.Gust.SpeedMPH,X10,21
85,2015,3,PrecipitationIn,X10,0.06
86,2015,3,CloudCover,X10,7
87,2015,3,Events,X10,Rain
88,2015,3,WindDirDegrees,X10,193
89,2015,4,Max.TemperatureF,X10,55
90,2015,4,Mean.TemperatureF,X10,46
91,2015,4,Min.TemperatureF,X10,36
92,2015,4,Max.Dew.PointF,X10,52
93,2015,4,MeanDew.PointF,X10,42
94,2015,4,Min.DewpointF,X10,36
95,2015,4,Max.Humidity,X10,100
96,2015,4,Mean.Humidity,X10,95
97,2015,4,Min.Humidity,X10,89
98,2015,4,Max.Sea.Level.PressureIn,X10,30.3
99,2015,4,Mean.Sea.Level.PressureIn,X10,29.94
100,2015,4,Min.Sea.Level.PressureIn,X10,29.65
101,2015,4,Max.VisibilityMiles,X10,10
102,2015,4,Mean.VisibilityMiles,X10,4
103,2015,4,Min.VisibilityMiles,X10,0
104,2015,4,Max.Wind.SpeedMPH,X10,20
105,2015,4,Mean.Wind.SpeedMPH,X10,8
106,2015,4,Max.Gust.SpeedMPH,X10,25
107,2015,4,PrecipitationIn,X10,0.09
108,2015,4,CloudCover,X10,8
109,2015,4,Events,X10,Rain
110,2015,4,WindDirDegrees,X10,114
111,2015,5,Max.TemperatureF,X10,89
112,2015,5,Mean.TemperatureF,X10,74
113,2015,5,Min.TemperatureF,X10,59
114,2015,5,Max.Dew.PointF,X10,64
115,2015,5,MeanDew.PointF,X10,61
116,2015,5,Min.DewpointF,X10,55
117,2015,5,Max.Humidity,X10,100
118,2015,5,Mean.Humidity,X10,67
119,2015,5,Min.Humidity,X10,34
120,2015,5,Max.Sea.Level.PressureIn,X10,30.22
121,2015,5,Mean.Sea.Level.PressureIn,X10,30.12
122,2015,5,Min.Sea.Level.PressureIn,X10,30.02
123,2015,5,Max.VisibilityMiles,X10,10
124,2015,5,Mean.VisibilityMiles,X10,10
125,2015,5,Min.VisibilityMiles,X10,7
126,2015,5,Max.Wind.SpeedMPH,X10,22
127,2015,5,Mean.Wind.SpeedMPH,X10,14
128,2015,5,Max.Gust.SpeedMPH,X10,29
129,2015,5,PrecipitationIn,X10,0
130,2015,5,CloudCover,X10,6
131,2015,5,Events,X10,
132,2015,5,WindDirDegrees,X10,221
133,2015,6,Max.TemperatureF,X10,82
134,2015,6,Mean.TemperatureF,X10,72
135,2015,6,Min.TemperatureF,X10,62
136,2015,6,Max.Dew.PointF,X10,59
137,2015,6,MeanDew.PointF,X10,54
138,2015,6,Min.DewpointF,X10,47
139,2015,6,Max.Humidity,X10,78
140,2015,6,Mean.Humidity,X10,54
141,2015,6,Min.Humidity,X10,30
142,2015,6,Max.Sea.Level.PressureIn,X10,29.85
143,2015,6,Mean.Sea.Level.PressureIn,X10,29.8
144,2015,6,Min.Sea.Level.PressureIn,X10,29.71
145,2015,6,Max.VisibilityMiles,X10,10
146,2015,6,Mean.VisibilityMiles,X10,10
147,2015,6,Min.VisibilityMiles,X10,10
148,2015,6,Max.Wind.SpeedMPH,X10,20
149,2015,6,Mean.Wind.SpeedMPH,X10,11
150,2015,6,Max.Gust.SpeedMPH,X10,26
151,2015,6,PrecipitationIn,X10,0
152,2015,6,CloudCover,X10,3
153,2015,6,Events,X10,
154,2015,6,WindDirDegrees,X10,245
155,2015,7,Max.TemperatureF,X10,77
156,2015,7,Mean.TemperatureF,X10,69
157,2015,7,Min.TemperatureF,X10,60
158,2015,7,Max.Dew.PointF,X10,66
159,2015,7,MeanDew.PointF,X10,61
160,2015,7,Min.DewpointF,X10,55
161,2015,7,Max.Humidity,X10,100
162,2015,7,Mean.Humidity,X10,74
163,2015,7,Min.Humidity,X10,47
164,2015,7,Max.Sea.Level.PressureIn,X10,29.96
165,2015,7,Mean.Sea.Level.PressureIn,X10,29.9
166,2015,7,Min.Sea.Level.PressureIn,X10,29.83
167,2015,7,Max.VisibilityMiles,X10,10
168,2015,7,Mean.VisibilityMiles,X10,7
169,2015,7,Min.VisibilityMiles,X10,2
170,2015,7,Max.Wind.SpeedMPH,X10,15
171,2015,7,Mean.Wind.SpeedMPH,X10,8
172,2015,7,Max.Gust.SpeedMPH,X10,17
173,2015,7,PrecipitationIn,X10,1.12
174,2015,7,CloudCover,X10,6
175,2015,7,Events,X10,Rain
176,2015,7,WindDirDegrees,X10,85
177,2015,8,Max.TemperatureF,X10,83
178,2015,8,Mean.TemperatureF,X10,73
179,2015,8,Min.TemperatureF,X10,63
180,2015,8,Max.Dew.PointF,X10,62
181,2015,8,MeanDew.PointF,X10,59
182,2015,8,Min.DewpointF,X10,56
183,2015,8,Max.Humidity,X10,87
184,2015,8,Mean.Humidity,X10,67
185,2015,8,Min.Humidity,X10,47
186,2015,8,Max.Sea.Level.PressureIn,X10,30.06
187,2015,8,Mean.Sea.Level.PressureIn,X10,30.02
188,2015,8,Min.Sea.Level.PressureIn,X10,29.97
189,2015,8,Max.VisibilityMiles,X10,10
190,2015,8,Mean.VisibilityMiles,X10,10
191,2015,8,Min.VisibilityMiles,X10,10
192,2015,8,Max.Wind.SpeedMPH,X10,21
193,2015,8,Mean.Wind.SpeedMPH,X10,10
194,2015,8,Max.Gust.SpeedMPH,X10,24
195,2015,8,PrecipitationIn,X10,0
196,2015,8,CloudCover,X10,3
197,2015,8,Events,X10,
198,2015,8,WindDirDegrees,X10,212
199,2015,9,Max.TemperatureF,X10,77
200,2015,9,Mean.TemperatureF,X10,71
201,2015,9,Min.TemperatureF,X10,64
202,2015,9,Max.Dew.PointF,X10,71
203,2015,9,MeanDew.PointF,X10,65
204,2015,9,Min.DewpointF,X10,61
205,2015,9,Max.Humidity,X10,93
206,2015,9,Mean.Humidity,X10,81
207,2015,9,Min.Humidity,X10,69
208,2015,9,Max.Sea.Level.PressureIn,X10,29.91
209,2015,9,Mean.Sea.Level.PressureIn,X10,29.86
210,2015,9,Min.Sea.Level.PressureIn,X10,29.79
211,2015,9,Max.VisibilityMiles,X10,10
212,2015,9,Mean.VisibilityMiles,X10,10
213,2015,9,Min.VisibilityMiles,X10,4
214,2015,9,Max.Wind.SpeedMPH,X10,21
215,2015,9,Mean.Wind.SpeedMPH,X10,11
216,2015,9,Max.Gust.SpeedMPH,X10,26
217,2015,9,PrecipitationIn,X10,0.17
218,2015,9,CloudCover,X10,7
219,2015,9,Events,X10,Rain
220,2015,9,WindDirDegrees,X10,23
221,2015,10,Max.TemperatureF,X10,61
222,2015,10,Mean.TemperatureF,X10,55
223,2015,10,Min.TemperatureF,X10,48
224,2015,10,Max.Dew.PointF,X10,55
225,2015,10,MeanDew.PointF,X10,40
226,2015,10,Min.DewpointF,X10,31
227,2015,10,Max.Humidity,X10,74
228,2015,10,Mean.Humidity,X10,53
229,2015,10,Min.Humidity,X10,32
230,2015,10,Max.Sea.Level.PressureIn,X10,30.09
231,2015,10,Mean.Sea.Level.PressureIn,X10,30.02
232,2015,10,Min.Sea.Level.PressureIn,X10,29.8
233,2015,10,Max.VisibilityMiles,X10,10
234,2015,10,Mean.VisibilityMiles,X10,10
235,2015,10,Min.VisibilityMiles,X10,10
236,2015,10,Max.Wind.SpeedMPH,X10,29
237,2015,10,Mean.Wind.SpeedMPH,X10,10
238,2015,10,Max.Gust.SpeedMPH,X10,37
239,2015,10,PrecipitationIn,X10,0
240,2015,10,CloudCover,X10,2
241,2015,10,Events,X10,
242,2015,10,WindDirDegrees,X10,313
243,2015,11,Max.TemperatureF,X10,53
244,2015,11,Mean.TemperatureF,X10,49
245,2015,11,Min.TemperatureF,X10,44
246,2015,11,Max.Dew.PointF,X10,47
247,2015,11,MeanDew.PointF,X10,40
248,2015,11,Min.DewpointF,X10,36
249,2015,11,Max.Humidity,X10,80
250,2015,11,Mean.Humidity,X10,67
251,2015,11,Min.Humidity,X10,54
252,2015,11,Max.Sea.Level.PressureIn,X10,30.31
253,2015,11,Mean.Sea.Level.PressureIn,X10,30.15
254,2015,11,Min.Sea.Level.PressureIn,X10,29.89
255,2015,11,Max.VisibilityMiles,X10,10
256,2015,11,Mean.VisibilityMiles,X10,10
257,2015,11,Min.VisibilityMiles,X10,7
258,2015,11,Max.Wind.SpeedMPH,X10,17
259,2015,11,Mean.Wind.SpeedMPH,X10,8
260,2015,11,Max.Gust.SpeedMPH,X10,22
261,2015,11,PrecipitationIn,X10,0.07
262,2015,11,CloudCover,X10,7
263,2015,11,Events,X10,Rain
264,2015,11,WindDirDegrees,X10,37
1,2014,12,Max.TemperatureF,X11,39
2,2014,12,Mean.TemperatureF,X11,36
3,2014,12,Min.TemperatureF,X11,32
4,2014,12,Max.Dew.PointF,X11,37
5,2014,12,MeanDew.PointF,X11,31
6,2014,12,Min.DewpointF,X11,27
7,2014,12,Max.Humidity,X11,92
8,2014,12,Mean.Humidity,X11,87
9,2014,12,Min.Humidity,X11,82
10,2014,12,Max.Sea.Level.PressureIn,X11,29.81
11,2014,12,Mean.Sea.Level.PressureIn,X11,29.61
12,2014,12,Min.Sea.Level.PressureIn,X11,29.44
13,2014,12,Max.VisibilityMiles,X11,10
14,2014,12,Mean.VisibilityMiles,X11,7
15,2014,12,Min.VisibilityMiles,X11,1
16,2014,12,Max.Wind.SpeedMPH,X11,21
17,2014,12,Mean.Wind.SpeedMPH,X11,13
18,2014,12,Max.Gust.SpeedMPH,X11,28
19,2014,12,PrecipitationIn,X11,0.02
20,2014,12,CloudCover,X11,8
21,2014,12,Events,X11,Rain-Snow
22,2014,12,WindDirDegrees,X11,230
23,2015,1,Max.TemperatureF,X11,33
24,2015,1,Mean.TemperatureF,X11,24
25,2015,1,Min.TemperatureF,X11,15
26,2015,1,Max.Dew.PointF,X11,22
27,2015,1,MeanDew.PointF,X11,6
28,2015,1,Min.DewpointF,X11,-1
29,2015,1,Max.Humidity,X11,63
30,2015,1,Mean.Humidity,X11,49
31,2015,1,Min.Humidity,X11,34
32,2015,1,Max.Sea.Level.PressureIn,X11,30.66
33,2015,1,Mean.Sea.Level.PressureIn,X11,30.58
34,2015,1,Min.Sea.Level.PressureIn,X11,30.48
35,2015,1,Max.VisibilityMiles,X11,10
36,2015,1,Mean.VisibilityMiles,X11,10
37,2015,1,Min.VisibilityMiles,X11,10
38,2015,1,Max.Wind.SpeedMPH,X11,17
39,2015,1,Mean.Wind.SpeedMPH,X11,10
40,2015,1,Max.Gust.SpeedMPH,X11,24
41,2015,1,PrecipitationIn,X11,0
42,2015,1,CloudCover,X11,6
43,2015,1,Events,X11,
44,2015,1,WindDirDegrees,X11,226
45,2015,2,Max.TemperatureF,X11,25
46,2015,2,Mean.TemperatureF,X11,20
47,2015,2,Min.TemperatureF,X11,14
48,2015,2,Max.Dew.PointF,X11,17
49,2015,2,MeanDew.PointF,X11,12
50,2015,2,Min.DewpointF,X11,6
51,2015,2,Max.Humidity,X11,77
52,2015,2,Mean.Humidity,X11,69
53,2015,2,Min.Humidity,X11,61
54,2015,2,Max.Sea.Level.PressureIn,X11,30.14
55,2015,2,Mean.Sea.Level.PressureIn,X11,30.07
56,2015,2,Min.Sea.Level.PressureIn,X11,29.94
57,2015,2,Max.VisibilityMiles,X11,10
58,2015,2,Mean.VisibilityMiles,X11,7
59,2015,2,Min.VisibilityMiles,X11,1
60,2015,2,Max.Wind.SpeedMPH,X11,23
61,2015,2,Mean.Wind.SpeedMPH,X11,12
62,2015,2,Max.Gust.SpeedMPH,X11,31
63,2015,2,PrecipitationIn,X11,0.01
64,2015,2,CloudCover,X11,7
65,2015,2,Events,X11,Snow
66,2015,2,WindDirDegrees,X11,354
67,2015,3,Max.TemperatureF,X11,57
68,2015,3,Mean.TemperatureF,X11,47
69,2015,3,Min.TemperatureF,X11,37
70,2015,3,Max.Dew.PointF,X11,40
71,2015,3,MeanDew.PointF,X11,34
72,2015,3,Min.DewpointF,X11,25
73,2015,3,Max.Humidity,X11,100
74,2015,3,Mean.Humidity,X11,65
75,2015,3,Min.Humidity,X11,30
76,2015,3,Max.Sea.Level.PressureIn,X11,29.99
77,2015,3,Mean.Sea.Level.PressureIn,X11,29.86
78,2015,3,Min.Sea.Level.PressureIn,X11,29.79
79,2015,3,Max.VisibilityMiles,X11,10
80,2015,3,Mean.VisibilityMiles,X11,7
81,2015,3,Min.VisibilityMiles,X11,0
82,2015,3,Max.Wind.SpeedMPH,X11,25
83,2015,3,Mean.Wind.SpeedMPH,X11,12
84,2015,3,Max.Gust.SpeedMPH,X11,33
85,2015,3,PrecipitationIn,X11,0.01
86,2015,3,CloudCover,X11,5
87,2015,3,Events,X11,Fog-Rain
88,2015,3,WindDirDegrees,X11,245
89,2015,4,Max.TemperatureF,X11,57
90,2015,4,Mean.TemperatureF,X11,50
91,2015,4,Min.TemperatureF,X11,42
92,2015,4,Max.Dew.PointF,X11,50
93,2015,4,MeanDew.PointF,X11,32
94,2015,4,Min.DewpointF,X11,26
95,2015,4,Max.Humidity,X11,89
96,2015,4,Mean.Humidity,X11,61
97,2015,4,Min.Humidity,X11,32
98,2015,4,Max.Sea.Level.PressureIn,X11,30.1
99,2015,4,Mean.Sea.Level.PressureIn,X11,29.86
100,2015,4,Min.Sea.Level.PressureIn,X11,29.72
101,2015,4,Max.VisibilityMiles,X11,10
102,2015,4,Mean.VisibilityMiles,X11,10
103,2015,4,Min.VisibilityMiles,X11,10
104,2015,4,Max.Wind.SpeedMPH,X11,30
105,2015,4,Mean.Wind.SpeedMPH,X11,17
106,2015,4,Max.Gust.SpeedMPH,X11,39
107,2015,4,PrecipitationIn,X11,0
108,2015,4,CloudCover,X11,1
109,2015,4,Events,X11,
